parameter,value,repetition,seed,n_jobs,m_machines,budget_multiplier,ceiling_runtime,ceiling_nodes,ceiling_pruned_bound,ceiling_pruning_rate,ceiling_makespan,ceiling_status,maxlpt_runtime,maxlpt_nodes,maxlpt_pruned_bound,maxlpt_pruning_rate,maxlpt_makespan,maxlpt_status,match_makespan,node_reduction_pct,speedup
budget,5.4,2,54002,8,4,5.4,73.6088502407074,8629,5437,0.630084598447097,429.0,success,4.605731725692749,1070,595,0.5560747663551402,429.0,success,True,87.59995364468652,15.98200994428
budget,5.4,3,54003,8,4,5.4,0.16465234756469727,2213,2162,0.9769543605964753,676.0,success,0.16492557525634766,1122,1085,0.9670231729055259,676.0,success,True,49.29959331224582,0.9983433273388576
budget,5.4,4,54004,8,4,5.4,0.05004525184631348,514,419,0.8151750972762646,425.0,success,0.058870553970336914,165,134,0.8121212121212121,425.0,success,True,67.89883268482491,0.8500897048043706
budget,5.6,0,56000,8,4,5.6,0.23160171508789062,1523,1396,0.9166119500984898,435.0,success,0.21618890762329102,487,433,0.8891170431211499,435.0,success,True,68.0236375574524,1.0712932390197207
budget,5.6,1,56001,8,4,5.6,0.4097776412963867,5046,4102,0.8129211256440745,385.0,success,0.051456451416015625,46,46,1.0,385.0,success,True,99.08838684106223,7.963581436726221
budget,5.6,2,56002,8,4,5.6,0.8814358711242676,19112,18675,0.9771347844286312,418.0,success,0.05305171012878418,54,54,1.0,418.0,success,True,99.71745500209292,16.614655191784824
budget,5.6,3,56003,8,4,5.6,4.81320595741272,852,458,0.5375586854460094,828.0,success,3.8013994693756104,485,222,0.4577319587628866,828.0,success,True,43.07511737089202,1.2661668409722016
budget,5.6,4,56004,8,4,5.6,2.1880414485931396,36714,35927,0.9785640355177861,216.0,success,0.06857419013977051,538,528,0.9814126394052045,216.0,success,True,98.53461894645095,31.907652779178154
budget,5.8,0,58000,8,4,5.8,39.73633813858032,5757,5469,0.9499739447628973,880.0,success,0.0787200927734375,24,24,1.0,880.0,success,True,99.58311620635747,504.7801233281644
budget,5.8,1,58001,8,4,5.8,0.04084634780883789,466,386,0.8283261802575107,608.0,success,0.061180830001831055,214,188,0.8785046728971962,608.0,success,True,54.077253218884124,0.6676331100381512
budget,5.8,2,58002,8,4,5.8,12.62301778793335,2867,1354,0.47227066620160446,798.0,success,3.966430187225342,970,464,0.47835051546391755,798.0,success,True,66.16672479944192,3.182463119756457
budget,5.8,3,58003,8,4,5.8,0.04972338676452637,688,658,0.9563953488372093,460.0,success,0.06091427803039551,38,38,1.0,460.0,success,True,94.47674418604652,0.8162845948812688
budget,5.8,4,58004,8,4,5.8,63.26625943183899,43009,41162,0.9570555000116254,399.0,success,43.09222650527954,16178,15175,0.9380022252441588,399.0,success,True,62.384617173149806,1.4681594469036725
budget,6.0,0,60000,8,4,6.0,1.347198486328125,23489,23190,0.9872706373195964,360.0,success,0.10979700088500977,1407,1391,0.9886282871357498,360.0,success,True,94.00996210992379,12.26990241508549
budget,6.0,1,60001,8,4,6.0,76.02088594436646,1730,1461,0.8445086705202313,665.0,success,0.05686616897583008,56,56,1.0,665.0,success,True,96.76300578034682,1336.838533587127
budget,6.0,2,60002,8,4,6.0,0.04003453254699707,249,237,0.9518072289156626,1040.0,success,0.08400130271911621,230,222,0.9652173913043478,1040.0,success,True,7.630522088353409,0.4765941866504696
budget,6.0,3,60003,8,4,6.0,0.10462832450866699,1220,1204,0.9868852459016394,720.0,success,0.11009979248046875,494,489,0.9898785425101214,720.0,success,True,59.50819672131147,0.9503044660799668
budget,6.0,4,60004,8,4,6.0,66.19237017631531,170016,161286,0.9486518915866742,268.0,success,2.2081515789031982,612,525,0.8578431372549019,268.0,success,True,99.64003387916432,29.9763706480664
budget,6.2,0,62000,8,4,6.2,509.53622174263,35960,26333,0.732285873192436,440.0,success,0.07838940620422363,29,29,1.0,440.0,success,True,99.91935483870968,6500.0648227282545
budget,6.2,1,62001,8,4,6.2,5.581035614013672,8200,6445,0.7859756097560976,240.0,success,1.5193955898284912,705,414,0.5872340425531914,240.0,success,True,91.40243902439025,3.6731945593205633
budget,6.2,2,62002,8,4,6.2,0.1251828670501709,2025,1970,0.9728395061728395,442.0,success,0.09225583076477051,419,412,0.9832935560859188,442.0,success,True,79.30864197530865,1.3569100837578079
budget,6.2,3,62003,8,4,6.2,0.42047643661499023,1458,1298,0.8902606310013718,630.0,success,0.4503004550933838,829,716,0.8636911942098915,630.0,success,True,43.14128943758574,0.9337686246126298
budget,6.2,4,62004,8,4,6.2,0.039878129959106445,204,195,0.9558823529411765,722.0,success,0.09607672691345215,42,42,1.0,722.0,success,True,79.41176470588236,0.41506545071034184
