parameter,value,repetition,seed,n_jobs,m_machines,budget_multiplier,ceiling_runtime,ceiling_nodes,ceiling_pruned_bound,ceiling_pruning_rate,ceiling_makespan,ceiling_status,ceiling_leaf_timeout,ceiling_leaf_nodes,maxlpt_runtime,maxlpt_nodes,maxlpt_pruned_bound,maxlpt_pruning_rate,maxlpt_makespan,maxlpt_status,maxlpt_leaf_timeout,maxlpt_leaf_nodes,match_makespan,node_reduction_pct,speedup
budget,17.0,2,170002,8,4,17.0,0.14001703262329102,0,0,0.0,1131.0,success,False,0,0.5530843734741211,0,0,0.0,1131.0,success,False,0,True,,
budget,17.0,3,170003,8,4,17.0,0.14801740646362305,0,0,0.0,871.0,success,False,0,0.7230982780456543,0,0,0.0,871.0,success,False,0,True,,
budget,17.0,4,170004,8,4,17.0,0.15201711654663086,0,0,0.0,702.0,success,False,0,0.6721789836883545,0,0,0.0,702.0,success,False,0,True,,
budget,17.5,0,175000,8,4,17.5,0.16053342819213867,0,0,0.0,828.0,success,False,0,0.6975903511047363,0,0,0.0,828.0,success,False,0,True,,
budget,17.5,1,175001,8,4,17.5,22.199408292770386,31637,30119,0.9520182065303284,1083.0,success,False,69,20.84232473373413,3904,3187,0.8163422131147541,1083.0,success,False,69,True,87.66001833296457,1.0651119093658377
budget,17.5,2,175002,8,4,17.5,0.1250145435333252,0,0,0.0,1444.0,success,False,0,0.5255801677703857,0,0,0.0,1444.0,success,False,0,True,,
budget,17.5,3,175003,8,4,17.5,0.3070342540740967,0,0,0.0,3474.0,success,False,0,1.3426897525787354,0,0,0.0,3474.0,success,False,0,True,,
budget,17.5,4,175004,8,4,17.5,0.22502708435058594,0,0,0.0,2112.0,success,False,0,0.8636231422424316,0,0,0.0,2112.0,success,False,0,True,,
budget,18.0,0,180000,8,4,18.0,0.11001324653625488,0,0,0.0,986.0,success,False,0,0.4340510368347168,0,0,0.0,986.0,success,False,0,True,,
budget,18.0,1,180001,8,4,18.0,0.23753833770751953,0,0,0.0,3600.0,success,False,0,1.038132905960083,0,0,0.0,3600.0,success,False,0,True,,
budget,18.0,2,180002,8,4,18.0,6.880184650421143,101205,100670,0.9947136999160121,1125.0,success,False,3,1.9642066955566406,21262,21142,0.9943561283040165,1125.0,success,False,3,True,78.9911565634109,3.5027803672522118
budget,18.0,3,180003,8,4,18.0,0.13501524925231934,0,0,0.0,1026.0,success,False,0,0.5590810775756836,0,0,0.0,1026.0,success,False,0,True,,
budget,18.0,4,180004,8,4,18.0,3.5585098266601562,50057,49681,0.9924885630381365,1944.0,success,False,20,1.1821563243865967,8202,8036,0.9797610338941721,1944.0,success,False,15,True,83.61467926563716,3.0101855002185216
budget,18.5,0,185000,8,4,18.5,0.2120225429534912,0,0,0.0,1045.0,success,False,0,0.9141213893890381,0,0,0.0,1045.0,success,False,0,True,,
budget,18.5,1,185001,8,4,18.5,158.90274596214294,977942,963612,0.9853467792568475,936.0,success,False,348,54.88717770576477,54869,48937,0.8918879513021924,936.0,success,False,187,True,94.38934006311213,2.8950795541716015
budget,18.5,2,185002,8,4,18.5,0.1460096836090088,0,0,0.0,1326.0,success,False,0,0.5920617580413818,0,0,0.0,1326.0,success,False,0,True,,
budget,18.5,3,185003,8,4,18.5,0.183013916015625,0,0,0.0,2329.0,success,False,0,0.760582447052002,0,0,0.0,2329.0,success,False,0,True,,
budget,18.5,4,185004,8,4,18.5,1.6116557121276855,22322,22152,0.992384194964609,1980.0,success,False,9,1.1326186656951904,5872,5768,0.9822888283378747,1980.0,success,False,7,True,73.69411343069618,1.4229464522717068
budget,19.0,0,190000,8,4,19.0,0.1200110912322998,0,0,0.0,2261.0,success,False,0,0.44961071014404297,0,0,0.0,2261.0,success,False,0,True,,
budget,19.0,1,190001,8,4,19.0,0.18401241302490234,0,0,0.0,2622.0,success,False,0,0.7835886478424072,0,0,0.0,2622.0,success,False,0,True,,
budget,19.0,2,190002,8,4,19.0,0.15601325035095215,0,0,0.0,1870.0,success,False,0,0.6390647888183594,0,0,0.0,1870.0,success,False,0,True,,
budget,19.0,3,190003,8,4,19.0,57.622905254364014,553428,550120,0.9940227093677949,1134.0,success,False,74,20.81184673309326,24688,24192,0.9799092676604018,1134.0,success,False,37,True,95.53907644716205,2.768755026565561
budget,19.0,4,190004,8,4,19.0,17.333794355392456,319520,317242,0.9928705558337506,1125.0,success,False,46,2.44875168800354,27031,26492,0.980059931190115,1125.0,success,False,34,True,91.54012268402603,7.078624770453818
budget,19.5,0,195000,8,4,19.5,0.17401361465454102,0,0,0.0,1332.0,success,False,0,0.6855771541595459,0,0,0.0,1332.0,success,False,0,True,,
budget,19.5,1,195001,8,4,19.5,0.1310122013092041,0,0,0.0,1170.0,success,False,0,0.5255513191223145,0,0,0.0,1170.0,success,False,0,True,,
budget,19.5,2,195002,8,4,19.5,0.2515268325805664,0,0,0.0,2136.0,success,False,0,1.1444828510284424,0,0,0.0,2136.0,success,False,0,True,,
budget,19.5,3,195003,8,4,19.5,0.18201446533203125,0,0,0.0,1494.0,success,False,0,0.7220773696899414,0,0,0.0,1494.0,success,False,0,True,,
budget,19.5,4,195004,8,4,19.5,0.1700127124786377,0,0,0.0,1520.0,success,False,0,0.6910645961761475,0,0,0.0,1520.0,success,False,0,True,,
budget,20.0,0,200000,8,4,20.0,0.19652652740478516,0,0,0.0,2232.0,success,False,0,0.835076093673706,0,0,0.0,2232.0,success,False,0,True,,
budget,20.0,1,200001,8,4,20.0,0.11551451683044434,0,0,0.0,820.0,success,False,0,0.4505465030670166,0,0,0.0,820.0,success,False,0,True,,
budget,20.0,2,200002,8,4,20.0,0.22552871704101562,0,0,0.0,860.0,success,False,0,0.9335966110229492,0,0,0.0,860.0,success,False,0,True,,
budget,20.0,3,200003,8,4,20.0,0.15001416206359863,0,0,0.0,1456.0,success,False,0,0.6190671920776367,0,0,0.0,1456.0,success,False,0,True,,
budget,20.0,4,200004,8,4,20.0,0.1810131072998047,0,0,0.0,2166.0,success,False,0,0.6990692615509033,0,0,0.0,2166.0,success,False,0,True,,
budget,20.5,0,205000,8,4,20.5,918.737785577774,0,0,0.0,inf,error: Leaf node evaluation exceeded 900.0s limit,False,0,919.7423696517944,0,0,0.0,inf,error: Leaf node evaluation exceeded 900.0s limit,False,0,True,,
budget,20.5,1,205001,8,4,20.5,0.18801283836364746,0,0,0.0,1476.0,success,False,0,0.6995456218719482,0,0,0.0,1476.0,success,False,0,True,,
budget,20.5,2,205002,8,4,20.5,195.99486565589905,3859680,3831849,0.9927892985947021,781.0,success,False,49,6.916860342025757,84010,80948,0.9635519581002262,781.0,success,False,33,True,97.82339468556978,28.33581364438791
budget,20.5,3,205003,8,4,20.5,0.23500990867614746,0,0,0.0,3440.0,success,False,0,0.9850521087646484,0,0,0.0,3440.0,success,False,0,True,,
budget,20.5,4,205004,8,4,20.5,0.16200685501098633,0,0,0.0,1314.0,success,False,0,0.6345446109771729,0,0,0.0,1314.0,success,False,0,True,,
budget,21.0,0,210000,8,4,21.0,0.1820073127746582,0,0,0.0,2850.0,success,False,0,0.7505524158477783,0,0,0.0,2850.0,success,False,0,True,,
budget,21.0,1,210001,8,4,21.0,0.2545139789581299,0,0,0.0,2958.0,success,False,0,1.0915653705596924,0,0,0.0,2958.0,success,False,0,True,,
budget,21.0,2,210002,8,4,21.0,0.12700700759887695,0,0,0.0,1178.0,success,False,0,0.4980301856994629,0,0,0.0,1178.0,success,False,0,True,,
budget,21.0,3,210003,8,4,21.0,0.21201181411743164,0,0,0.0,1980.0,success,False,0,0.8880472183227539,0,0,0.0,1980.0,success,False,0,True,,
budget,21.0,4,210004,8,4,21.0,0.2040083408355713,0,0,0.0,3200.0,success,False,0,0.7971053123474121,0,0,0.0,3200.0,success,False,0,True,,
budget,21.5,0,215000,8,4,21.5,0.1930084228515625,0,0,0.0,1387.0,success,False,0,0.7275397777557373,0,0,0.0,1387.0,success,False,0,True,,
budget,21.5,1,215001,8,4,21.5,0.1890091896057129,0,0,0.0,960.0,success,False,0,0.815544605255127,0,0,0.0,960.0,success,False,0,True,,
budget,21.5,2,215002,8,4,21.5,1.3965654373168945,16934,16772,0.9904334475020669,2193.0,success,False,8,1.334562063217163,5738,5638,0.9825723248518647,2193.0,success,False,6,True,66.11550726349356,1.046459715743952
budget,21.5,3,215003,8,4,21.5,0.1985180377960205,0,0,0.0,1782.0,success,False,0,0.8110368251800537,0,0,0.0,1782.0,success,False,0,True,,
budget,21.5,4,215004,8,4,21.5,0.23301053047180176,0,0,0.0,1274.0,success,False,0,1.0715560913085938,0,0,0.0,1274.0,success,False,0,True,,
budget,22.0,0,220000,8,4,22.0,0.21000957489013672,0,0,0.0,2394.0,success,False,0,0.8725461959838867,0,0,0.0,2394.0,success,False,0,True,,
budget,22.0,1,220001,8,4,22.0,0.3170132637023926,0,0,0.0,3105.0,success,False,0,1.4310803413391113,0,0,0.0,3105.0,success,False,0,True,,
budget,22.0,2,220002,8,4,22.0,0.25901174545288086,0,0,0.0,2560.0,success,False,0,1.1485586166381836,0,0,0.0,2560.0,success,False,0,True,,
budget,22.0,3,220003,8,4,22.0,0.20200896263122559,0,0,0.0,1140.0,success,False,0,0.8785462379455566,0,0,0.0,1140.0,success,False,0,True,,
budget,22.0,4,220004,8,4,22.0,0.21400785446166992,0,0,0.0,1856.0,success,False,0,0.9505529403686523,0,0,0.0,1856.0,success,False,0,True,,
budget,22.5,0,225000,8,4,22.5,0.26702427864074707,0,0,0.0,3348.0,success,False,0,1.0945627689361572,0,0,0.0,3348.0,success,False,0,True,,
budget,22.5,1,225001,8,4,22.5,0.22400927543640137,0,0,0.0,2822.0,success,False,0,0.9630496501922607,0,0,0.0,2822.0,success,False,0,True,,
budget,22.5,2,225002,8,4,22.5,0.22201108932495117,0,0,0.0,1440.0,success,False,0,0.882542610168457,0,0,0.0,1440.0,success,False,0,True,,
budget,22.5,3,225003,8,4,22.5,0.19701075553894043,0,0,0.0,1755.0,success,False,0,0.8295459747314453,0,0,0.0,1755.0,success,False,0,True,,
budget,22.5,4,225004,8,4,22.5,43.53717827796936,480032,476727,0.9931150423305113,1241.0,success,False,77,21.109002828598022,117225,115747,0.9873917679675837,1241.0,success,False,65,True,75.57975301646557,2.0624933651051545
budget,23.0,0,230000,8,4,23.0,0.20169758796691895,0,0,0.0,980.0,success,False,0,0.7713913917541504,0,0,0.0,980.0,success,False,0,True,,
budget,23.0,1,230001,8,4,23.0,0.28246307373046875,0,0,0.0,2652.0,success,False,0,1.1767082214355469,0,0,0.0,2652.0,success,False,0,True,,
budget,23.0,2,230002,8,4,23.0,0.2935166358947754,0,0,0.0,2587.0,success,False,0,1.2960903644561768,0,0,0.0,2587.0,success,False,0,True,,
budget,23.0,3,230003,8,4,23.0,144.94891548156738,422000,419593,0.9942962085308057,2093.0,success,False,100,132.2393443584442,116964,115569,0.9880732533087103,2093.0,success,False,100,True,72.28341232227488,1.096110360988126
budget,23.0,4,230004,8,4,23.0,0.615689754486084,0,0,0.0,2232.0,success,False,0,1.4375660419464111,0,0,0.0,2232.0,success,False,0,True,,
budget,23.5,0,235000,8,4,23.5,0.24401068687438965,0,0,0.0,1888.0,success,False,0,0.9890763759613037,0,0,0.0,1888.0,success,False,0,True,,
budget,23.5,1,235001,8,4,23.5,0.22700977325439453,0,0,0.0,1482.0,success,False,0,0.9165506362915039,0,0,0.0,1482.0,success,False,0,True,,
budget,23.5,2,235002,8,4,23.5,0.20151638984680176,0,0,0.0,1908.0,success,False,0,0.8580374717712402,0,0,0.0,1908.0,success,False,0,True,,
budget,23.5,3,235003,8,4,23.5,0.18251800537109375,0,0,0.0,1131.0,success,False,0,0.7155418395996094,0,0,0.0,1131.0,success,False,0,True,,
budget,23.5,4,235004,8,4,23.5,0.2915160655975342,0,0,0.0,2041.0,success,False,0,1.2170839309692383,0,0,0.0,2041.0,success,False,0,True,,
budget,24.0,0,240000,8,4,24.0,0.21000933647155762,0,0,0.0,891.0,success,False,0,0.8365485668182373,0,0,0.0,891.0,success,False,0,True,,
budget,24.0,1,240001,8,4,24.0,0.2630119323730469,0,0,0.0,2312.0,success,False,0,1.1240653991699219,0,0,0.0,2312.0,success,False,0,True,,
budget,24.0,2,240002,8,4,24.0,0.26902008056640625,0,0,0.0,1545.0,success,False,0,1.0675561428070068,0,0,0.0,1545.0,success,False,0,True,,
budget,24.0,3,240003,8,4,24.0,0.2670106887817383,0,0,0.0,2145.0,success,False,0,1.2345612049102783,0,0,0.0,2145.0,success,False,0,True,,
budget,24.0,4,240004,8,4,24.0,0.2505161762237549,0,0,0.0,1728.0,success,False,0,0.9965593814849854,0,0,0.0,1728.0,success,False,0,True,,
budget,24.5,0,245000,8,4,24.5,0.24800896644592285,0,0,0.0,1270.0,success,False,0,0.9315426349639893,0,0,0.0,1270.0,success,False,0,True,,
budget,24.5,1,245001,8,4,24.5,0.24601054191589355,0,0,0.0,1456.0,success,False,0,1.193556308746338,0,0,0.0,1456.0,success,False,0,True,,
budget,24.5,2,245002,8,4,24.5,0.27401089668273926,0,0,0.0,2717.0,success,False,0,1.2135810852050781,0,0,0.0,2717.0,success,False,0,True,,
budget,24.5,3,245003,8,4,24.5,0.25101566314697266,0,0,0.0,1197.0,success,False,0,1.0385746955871582,0,0,0.0,1197.0,success,False,0,True,,
budget,24.5,4,245004,8,4,24.5,0.26401209831237793,0,0,0.0,1260.0,success,False,0,0.9115505218505859,0,0,0.0,1260.0,success,False,0,True,,
budget,25.0,0,250000,8,4,25.0,0.2890167236328125,0,0,0.0,2070.0,success,False,0,1.3805863857269287,0,0,0.0,2070.0,success,False,0,True,,
budget,25.0,1,250001,8,4,25.0,0.39452266693115234,0,0,0.0,3712.0,success,False,0,1.8202412128448486,0,0,0.0,3712.0,success,False,0,True,,
budget,25.0,2,250002,8,4,25.0,0.25500941276550293,0,0,0.0,2185.0,success,False,0,1.0590715408325195,0,0,0.0,2185.0,success,False,0,True,,
budget,25.0,3,250003,8,4,25.0,0.31276822090148926,0,0,0.0,2002.0,success,False,0,1.3950934410095215,0,0,0.0,2002.0,success,False,0,True,,
budget,25.0,4,250004,8,4,25.0,0.2970120906829834,0,0,0.0,944.0,success,False,0,1.376598834991455,0,0,0.0,944.0,success,False,0,True,,
budget,25.5,0,255000,8,4,25.5,14.970518350601196,150237,149438,0.9946817361901529,1507.0,success,False,31,8.997817754745483,22588,22358,0.9898176022666902,1507.0,success,False,26,True,84.96508849351359,1.6637943508808775
budget,25.5,1,255001,8,4,25.5,0.3885197639465332,0,0,0.0,4978.0,success,False,0,1.6634325981140137,0,0,0.0,4978.0,success,False,0,True,,
budget,25.5,2,255002,8,4,25.5,0.360382080078125,0,0,0.0,1728.0,success,False,0,1.5421109199523926,0,0,0.0,1728.0,success,False,0,True,,
budget,25.5,3,255003,8,4,25.5,0.2328338623046875,0,0,0.0,2223.0,success,False,0,0.9425468444824219,0,0,0.0,2223.0,success,False,0,True,,
budget,25.5,4,255004,8,4,25.5,0.43352341651916504,0,0,0.0,2241.0,success,False,0,1.9522526264190674,0,0,0.0,2241.0,success,False,0,True,,
budget,26.0,0,260000,8,4,26.0,0.20300960540771484,0,0,0.0,1620.0,success,False,0,0.8341472148895264,0,0,0.0,1620.0,success,False,0,True,,
budget,26.0,1,260001,8,4,26.0,0.28501319885253906,0,0,0.0,3320.0,success,False,0,1.2568199634552002,0,0,0.0,3320.0,success,False,0,True,,
budget,26.0,2,260002,8,4,26.0,0.2730081081390381,0,0,0.0,1708.0,success,False,0,1.1352870464324951,0,0,0.0,1708.0,success,False,0,True,,
budget,26.0,3,260003,8,4,26.0,0.30901265144348145,0,0,0.0,2210.0,success,False,0,1.2939419746398926,0,0,0.0,2210.0,success,False,0,True,,
budget,26.0,4,260004,8,4,26.0,0.2865254878997803,0,0,0.0,2560.0,success,False,0,1.2651536464691162,0,0,0.0,2560.0,success,False,0,True,,
budget,26.5,0,265000,8,4,26.5,0.379016637802124,0,0,0.0,3107.0,success,False,0,1.6643030643463135,0,0,0.0,3107.0,success,False,0,True,,
budget,26.5,1,265001,8,4,26.5,0.28151750564575195,0,0,0.0,1691.0,success,False,0,1.1506242752075195,0,0,0.0,1691.0,success,False,0,True,,
budget,26.5,2,265002,8,4,26.5,0.32552051544189453,0,0,0.0,2442.0,success,False,0,1.3856546878814697,0,0,0.0,2442.0,success,False,0,True,,
budget,26.5,3,265003,8,4,26.5,5.280779600143433,86023,85548,0.9944782209409112,1665.0,success,False,26,1.906609296798706,13287,13133,0.9884097237901709,1665.0,success,False,15,True,84.5541308719761,2.769722988873562
budget,26.5,4,265004,8,4,26.5,0.20000934600830078,0,0,0.0,1581.0,success,False,0,0.7675552368164062,0,0,0.0,1581.0,success,False,0,True,,
budget,27.0,0,270000,8,4,27.0,0.4100332260131836,0,0,0.0,1620.0,success,False,0,1.807603120803833,0,0,0.0,1620.0,success,False,0,True,,
budget,27.0,1,270001,8,4,27.0,0.31751585006713867,0,0,0.0,1071.0,success,False,0,1.35257887840271,0,0,0.0,1071.0,success,False,0,True,,
budget,27.0,2,270002,8,4,27.0,0.2685210704803467,0,0,0.0,1680.0,success,False,0,1.0900840759277344,0,0,0.0,1680.0,success,False,0,True,,
budget,27.0,3,270003,8,4,27.0,0.269517183303833,0,0,0.0,2580.0,success,False,0,1.1235766410827637,0,0,0.0,2580.0,success,False,0,True,,
budget,27.0,4,270004,8,4,27.0,0.26450324058532715,0,0,0.0,1952.0,success,False,0,1.1520721912384033,0,0,0.0,1952.0,success,False,0,True,,
budget,27.5,0,275000,8,4,27.5,17.78258967399597,316523,314938,0.9949924650025432,1819.0,success,False,43,2.546663284301758,17483,17096,0.9778642109477779,1819.0,success,False,28,True,94.47654672804188,6.982701554466235
budget,27.5,1,275001,8,4,27.5,11.285897970199585,105137,104759,0.9964046910221901,2133.0,success,False,32,7.192094564437866,28083,27877,0.9926646013602536,2133.0,success,False,32,True,73.28913703073134,1.5692087846013592
budget,27.5,2,275002,8,4,27.5,0.2525160312652588,0,0,0.0,2380.0,success,False,0,1.0708553791046143,0,0,0.0,2380.0,success,False,0,True,,
budget,27.5,3,275003,8,4,27.5,0.3585200309753418,0,0,0.0,1630.0,success,False,0,1.5986027717590332,0,0,0.0,1630.0,success,False,0,True,,
budget,27.5,4,275004,8,4,27.5,0.414017915725708,0,0,0.0,4267.0,success,False,0,1.6871044635772705,0,0,0.0,4267.0,success,False,0,True,,
budget,28.0,0,280000,8,4,28.0,0.42750024795532227,0,0,0.0,2970.0,success,False,0,1.797102689743042,0,0,0.0,2970.0,success,False,0,True,,
budget,28.0,1,280001,8,4,28.0,0.2540249824523926,0,0,0.0,3276.0,success,False,0,1.052065372467041,0,0,0.0,3276.0,success,False,0,True,,
budget,28.0,2,280002,8,4,28.0,0.3045201301574707,0,0,0.0,1216.0,success,False,0,1.2790770530700684,0,0,0.0,1216.0,success,False,0,True,,
budget,28.0,3,280003,8,4,28.0,0.32203197479248047,0,0,0.0,2790.0,success,False,0,1.3190834522247314,0,0,0.0,2790.0,success,False,0,True,,
budget,28.0,4,280004,8,4,28.0,0.264007568359375,0,0,0.0,1665.0,success,False,0,1.0815696716308594,0,0,0.0,1665.0,success,False,0,True,,
budget,28.5,0,285000,8,4,28.5,0.3690304756164551,0,0,0.0,1596.0,success,False,0,1.5205912590026855,0,0,0.0,1596.0,success,False,0,True,,
budget,28.5,1,285001,8,4,28.5,0.3455212116241455,0,0,0.0,2660.0,success,False,0,1.585602045059204,0,0,0.0,2660.0,success,False,0,True,,
budget,28.5,2,285002,8,4,28.5,0.33701205253601074,0,0,0.0,2540.0,success,False,0,1.348583459854126,0,0,0.0,2540.0,success,False,0,True,,
budget,28.5,3,285003,8,4,28.5,0.3855257034301758,0,0,0.0,3760.0,success,False,0,1.7301061153411865,0,0,0.0,3760.0,success,False,0,True,,
budget,28.5,4,285004,8,4,28.5,0.19800949096679688,0,0,0.0,1674.0,success,False,0,0.7980504035949707,0,0,0.0,1674.0,success,False,0,True,,
budget,29.0,0,290000,8,4,29.0,0.5155274868011475,0,0,0.0,4305.0,success,False,0,2.3631510734558105,0,0,0.0,4305.0,success,False,0,True,,
budget,29.0,1,290001,8,4,29.0,0.37401390075683594,0,0,0.0,2752.0,success,False,0,1.661602258682251,0,0,0.0,2752.0,success,False,0,True,,
budget,29.0,2,290002,8,4,29.0,0.30751633644104004,0,0,0.0,1563.0,success,False,0,1.2245707511901855,0,0,0.0,1563.0,success,False,0,True,,
budget,29.0,3,290003,8,4,29.0,65.18570137023926,531767,520768,0.9793161290565229,1309.0,success,False,111,31.746653079986572,39566,36989,0.9348683212859525,1309.0,success,False,75,True,92.55952324984439,2.0533094057506496
budget,29.0,4,290004,8,4,29.0,0.3801443576812744,0,0,0.0,2020.0,success,False,0,1.4870824813842773,0,0,0.0,2020.0,success,False,0,True,,
budget,29.5,0,295000,8,4,29.5,0.4425208568572998,0,0,0.0,1010.0,success,False,0,1.7631077766418457,0,0,0.0,1010.0,success,False,0,True,,
budget,29.5,1,295001,8,4,29.5,0.4065244197845459,0,0,0.0,3120.0,success,False,0,1.7568843364715576,0,0,0.0,3120.0,success,False,0,True,,
budget,29.5,2,295002,8,4,29.5,0.43552398681640625,0,0,0.0,3325.0,success,False,0,1.9866359233856201,0,0,0.0,3325.0,success,False,0,True,,
budget,29.5,3,295003,8,4,29.5,0.3985440731048584,0,0,0.0,2550.0,success,False,0,1.634629726409912,0,0,0.0,2550.0,success,False,0,True,,
budget,29.5,4,295004,8,4,29.5,13.043972730636597,53840,53446,0.9926820208023774,2414.0,success,False,9,9.41135287284851,15541,15280,0.9832057139180232,2414.0,success,False,7,True,71.1348439821694,1.3859827494374473
budget,30.0,0,300000,8,4,30.0,0.3885204792022705,0,0,0.0,2040.0,success,False,0,1.6745893955230713,0,0,0.0,2040.0,success,False,0,True,,
budget,30.0,1,300001,8,4,30.0,0.48652172088623047,0,0,0.0,4960.0,success,False,0,2.1766340732574463,0,0,0.0,4960.0,success,False,0,True,,
budget,30.0,2,300002,8,4,30.0,0.4195246696472168,0,0,0.0,3456.0,success,False,0,1.50311279296875,0,0,0.0,3456.0,success,False,0,True,,
budget,30.0,3,300003,8,4,30.0,0.3540153503417969,0,0,0.0,1776.0,success,False,0,1.5716135501861572,0,0,0.0,1776.0,success,False,0,True,,
budget,30.0,4,300004,8,4,30.0,0.5075314044952393,0,0,0.0,5206.0,success,False,0,2.55115008354187,0,0,0.0,5206.0,success,False,0,True,,
budget,30.5,0,305000,8,4,30.5,592.7152693271637,9654506,9611399,0.9955350382505329,1105.0,success,False,37,16.681307554244995,290368,287360,0.9896407317610756,1105.0,success,False,35,True,96.99240955466804,35.53170321929181
budget,30.5,1,305001,8,4,30.5,0.3515138626098633,0,0,0.0,3300.0,success,False,0,1.5065722465515137,0,0,0.0,3300.0,success,False,0,True,,
budget,30.5,2,305002,8,4,30.5,0.41801023483276367,0,0,0.0,2295.0,success,False,0,1.794604778289795,0,0,0.0,2295.0,success,False,0,True,,
budget,30.5,3,305003,8,4,30.5,0.30201053619384766,0,0,0.0,1755.0,success,False,0,1.2470548152923584,0,0,0.0,1755.0,success,False,0,True,,
budget,30.5,4,305004,8,4,30.5,0.5470137596130371,0,0,0.0,1626.0,success,False,0,2.5236310958862305,0,0,0.0,1626.0,success,False,0,True,,
budget,31.0,0,310000,8,4,31.0,5.101091146469116,61232,60948,0.9953619022733211,1716.0,success,False,25,3.208566904067993,18654,18526,0.9931382009220543,1716.0,success,False,15,True,69.53553697413118,1.589834745225876
budget,31.0,1,310001,8,4,31.0,492.14066886901855,5880333,5855235,0.9957318743683393,1116.0,success,False,538,169.6853404045105,502437,494062,0.983331243519088,1116.0,success,False,482,True,91.45563695117266,2.9003134136149376
budget,31.0,2,310002,8,4,31.0,55.343663692474365,538693,537063,0.9969741578227302,1563.0,success,False,24,13.1577308177948,101720,101224,0.9951238694455368,1563.0,success,False,24,True,81.11725973792123,4.206170840463342
budget,31.0,3,310003,8,4,31.0,0.5420277118682861,0,0,0.0,1919.0,success,False,0,2.683591365814209,0,0,0.0,1919.0,success,False,0,True,,
budget,31.0,4,310004,8,4,31.0,0.4015169143676758,0,0,0.0,4880.0,success,False,0,1.6595730781555176,0,0,0.0,4880.0,success,False,0,True,,
budget,31.5,0,315000,8,4,31.5,0.4010152816772461,0,0,0.0,1830.0,success,False,0,1.6267662048339844,0,0,0.0,1830.0,success,False,0,True,,
budget,31.5,1,315001,8,4,31.5,0.46944236755371094,0,0,0.0,3740.0,success,False,0,1.9970829486846924,0,0,0.0,3740.0,success,False,0,True,,
budget,31.5,2,315002,8,4,31.5,0.24351263046264648,0,0,0.0,1740.0,success,False,0,0.9330334663391113,0,0,0.0,1740.0,success,False,0,True,,
budget,31.5,3,315003,8,4,31.5,0.39902448654174805,0,0,0.0,1845.0,success,False,0,1.622253656387329,0,0,0.0,1845.0,success,False,0,True,,
budget,31.5,4,315004,8,4,31.5,0.5300216674804688,0,0,0.0,2600.0,success,False,0,2.3955860137939453,0,0,0.0,2600.0,success,False,0,True,,
budget,32.0,0,320000,8,4,32.0,0.4625282287597656,0,0,0.0,1984.0,success,False,0,2.0570144653320312,0,0,0.0,1984.0,success,False,0,True,,
budget,32.0,1,320001,8,4,32.0,0.4305250644683838,0,0,0.0,1656.0,success,False,0,1.8336079120635986,0,0,0.0,1656.0,success,False,0,True,,
budget,32.0,2,320002,8,4,32.0,0.49903082847595215,0,0,0.0,2240.0,success,False,0,2.261086940765381,0,0,0.0,2240.0,success,False,0,True,,
budget,32.0,3,320003,8,4,32.0,0.4520101547241211,0,0,0.0,2600.0,success,False,0,1.945591688156128,0,0,0.0,2600.0,success,False,0,True,,
budget,32.0,4,320004,8,4,32.0,0.3240177631378174,0,0,0.0,1920.0,success,False,0,1.352050542831421,0,0,0.0,1920.0,success,False,0,True,,
budget,32.5,0,325000,8,4,32.5,0.48413801193237305,0,0,0.0,2948.0,success,False,0,2.0581064224243164,0,0,0.0,2948.0,success,False,0,True,,
budget,32.5,1,325001,8,4,32.5,0.4060220718383789,0,0,0.0,2560.0,success,False,0,1.7460689544677734,0,0,0.0,2560.0,success,False,0,True,,
budget,32.5,2,325002,8,4,32.5,0.39701414108276367,0,0,0.0,1653.0,success,False,0,1.632216453552246,0,0,0.0,1653.0,success,False,0,True,,
budget,32.5,3,325003,8,4,32.5,0.6405267715454102,0,0,0.0,4382.0,success,False,0,2.9321038722991943,0,0,0.0,4382.0,success,False,0,True,,
budget,32.5,4,325004,8,4,32.5,0.43501925468444824,0,0,0.0,4712.0,success,False,0,1.7945621013641357,0,0,0.0,4712.0,success,False,0,True,,
budget,33.0,0,330000,8,4,33.0,57.054097175598145,505482,502785,0.9946644984391135,1938.0,success,False,152,23.484468936920166,58484,57533,0.983739142329526,1938.0,success,False,112,True,88.43005290000436,2.4294395299653906
budget,33.0,1,330001,8,4,33.0,0.3245115280151367,0,0,0.0,2610.0,success,False,0,1.3325474262237549,0,0,0.0,2610.0,success,False,0,True,,
budget,33.0,2,330002,8,4,33.0,0.5075154304504395,0,0,0.0,3900.0,success,False,0,2.2071306705474854,0,0,0.0,3900.0,success,False,0,True,,
budget,33.0,3,330003,8,4,33.0,0.2815089225769043,0,0,0.0,2420.0,success,False,0,1.2150344848632812,0,0,0.0,2420.0,success,False,0,True,,
budget,33.0,4,330004,8,4,33.0,0.48603296279907227,0,0,0.0,2400.0,success,False,0,1.9900999069213867,0,0,0.0,2400.0,success,False,0,True,,
budget,33.5,0,335000,8,4,33.5,0.4715156555175781,0,0,0.0,3420.0,success,False,0,2.0905754566192627,0,0,0.0,3420.0,success,False,0,True,,
budget,33.5,1,335001,8,4,33.5,0.4060220718383789,0,0,0.0,3210.0,success,False,0,1.7715613842010498,0,0,0.0,3210.0,success,False,0,True,,
